Produit;quai;SO;Désignation;Vendeur;Raison Sociale;Expéditeur;Raison Sociale;CU;DTS;DFS;% Actif;St FP;ID;Division;Nom site;Statut FP;Périmètre appro;ID appro
98028096VV;JM5;A;BARRE TOIT;99981Z  01;HANS & OTTMAR BINDER GMBH;99981Z  02;HANS & OTTMAR BINDER GMBH;CJ;02/11/2011 01:00;;100.00%;E;127311;;RENNES;Validé exécution;MW3;J421191
98028097VV;JM5;A;BARRE TOIT;99981Z  01;HANS & OTTMAR BINDER GMBH;99981Z  02;HANS & OTTMAR BINDER GMBH;CJ;16/01/2012 01:00;01/05/2016 00:00;100.00%;E;127312;;RENNES;Validé exécution;MW3;J421191
98028098VV;JM5;A;BARRE TOIT;99981Z  01;HANS & OTTMAR BINDER GMBH;99981Z  02;HANS & OTTMAR BINDER GMBH;CJ;16/01/2012 01:00;01/05/2016 00:00;100.00%;E;127313;;RENNES;Validé exécution;MW3;J421191
9802823680;JM5;A;CACHE MECA TO;51712H  01;WEBASTO SYSTEMES CARROSSERIE;51712H  01;WEBASTO SYSTEMES CARROSSERIE;CJ;28/02/2012 01:00;;100.00%;E;127314;;RENNES;Validé exécution;MSD;A170852
9802828780;JM5;A;GUIDE CABLE G;A004AN  01;COSMOS BIZKAIA, S.L.;A004AN  02;COSMOS BIZKAIA, S.L.;CJ;23/01/2012 01:00;;100.00%;E;127315;;RENNES;Validé exécution;MSD;A170852
9802828880;JM5;A;GUIDE CABLE D;A004AN  01;COSMOS BIZKAIA, S.L.;A004AN  02;COSMOS BIZKAIA, S.L.;CJ;23/01/2012 01:00;;100.00%;E;127316;;RENNES;Validé exécution;MSD;A170852
9802842680;JM5;A;ML6C BV 20MB35;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  MS;PEUGEOT CITROEN AUTOMOBILE SA;CJ;07/04/2015 02:00;;100.00%;E;127317;;RENNES;Validé exécution;M07;C002829
98028697XT;JM5;A;ECLAIREUR CARTE;87657D  01;GRUPO ANTOLIN BESANCON;87657D  03;GRUPO ANTOLIN BESANCON;CJ;06/02/2012 01:00;;100.00%;E;127336;;RENNES;Validé exécution;M3K;C175543
98028700XT;JM5;A;ECLAIREUR CARTE;87657D  01;GRUPO ANTOLIN BESANCON;87657D  03;GRUPO ANTOLIN BESANCON;CJ;06/02/2012 01:00;;100.00%;E;127337;;RENNES;Validé exécution;M3K;C175543
9802909780;JM5;A;PEI CAPTEUR;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;04/02/2013 01:00;;100.00%;E;127350;;RENNES;Validé exécution;MSC;A170852
9802914180;JM5;A;FSC VOLET AR;18833V  01;LEONI WIRING SYSTEMS FRANCE;13736E  43;GEFCO FRANCE SAS;CJ;30/04/2012 02:00;;100.00%;P;127353;;RENNES;Validé préparation;M1R;A174284
98029292GW;JM5;A;BRIN ENOUL C-S;94694C  01;TRW CARR SRO;94694C  03;TRW CARR SRO;CJ;03/09/2012 02:00;;100.00%;E;127370;;RENNES;Validé exécution;M0D;J421191
98029292XX;JM5;A;BRIN ENOUL C-S;94694C  01;TRW CARR SRO;94694C  03;TRW CARR SRO;CJ;03/09/2012 02:00;;100.00%;E;127371;;RENNES;Validé exécution;M0D;J421191
98029301GW;JM5;A;BRIN ENOUL C-S;94694C  01;TRW CARR SRO;94694C  03;TRW CARR SRO;CJ;03/09/2012 02:00;;100.00%;E;127372;;RENNES;Validé exécution;M0D;J421191
98029301XX;JM5;A;BRIN ENOUL C-S;94694C  01;TRW CARR SRO;94694C  03;TRW CARR SRO;CJ;03/09/2012 02:00;;100.00%;E;127373;;RENNES;Validé exécution;M0D;J421191
9802985180;JM5;A;AIRBAG LAT PAV;50871U  01;AUTOLIV FRANCE;50871U  02;AUTOLIV FRANCE;CJ;03/09/2012 02:00;;100.00%;E;127379;;RENNES;Validé exécution;MSB;A170852
9802985280;JM5;A;AIRBAG LAT PAV;50871U  01;AUTOLIV FRANCE;50871U  02;AUTOLIV FRANCE;CJ;03/09/2012 02:00;;100.00%;E;127380;;RENNES;Validé exécution;MSB;A170852
9803005780;JM5;A;AIRBAG PAVI DT;83259Y  01;DALPHIMETAL ESPANA S.A.;83259Y  01;DALPHIMETAL ESPANA S.A.;CJ;03/09/2012 02:00;;100.00%;E;127381;;RENNES;Validé exécution;M1T;A174284
9803005880;JM5;A;AIRBAG PAVI GH;83259Y  01;DALPHIMETAL ESPANA S.A.;83259Y  01;DALPHIMETAL ESPANA S.A.;CJ;03/09/2012 02:00;;100.00%;E;127382;;RENNES;Validé exécution;M1T;A174284
98030642ZD;JM5;A;MODULE COMMUTATI;93324N  01;DELPHI PACKARD ESPANA SL;93324N  01;DELPHI PACKARD ESPANA SL;CJ;24/01/2012 01:00;;100.00%;E;127391;;RENNES;Validé exécution;M1H;C002829
9803074280;JM5;A;DEFLECTEUR EAU C;A000CW  01;TRISTONE FLOWTECH FRANCE SAS;A000CW  01;TRISTONE FLOWTECH FRANCE SAS;CJ;10/02/2014 01:00;;100.00%;E;127392;;RENNES;Validé exécution;MSC;A170852
9803097480;JM5;A;CPT PROJ B81 HY;50725K  01;HELLA KGAA HUECK & CO.;50725K  04;HELLA KGAA HUECK & CO.;CJ;16/01/2012 01:00;;100.00%;E;127393;;RENNES;Validé exécution;M0D;J421191
9803097580;JM5;A;CPT PROJ B81 HY;50725K  01;HELLA KGAA HUECK & CO.;50725K  04;HELLA KGAA HUECK & CO.;CJ;16/01/2012 01:00;;100.00%;E;127394;;RENNES;Validé exécution;M0D;J421191
9803189080;JM5;A;PEI CMDE VITESSE;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;15/12/2011 01:00;;100.00%;E;127395;;RENNES;Validé exécution;MSC;A170852
9803237580;JM5;A;BUT{E ATTAQUE;66705E  01;BASF POLYURETHANES GMBH;66705E  01;BASF POLYURETHANES GMBH;CJ;25/01/2012 01:00;;100.00%;E;127398;;RENNES;Validé exécution;M1K;A174284
9803299780;JM5;A;BOITIER PRECHAUF;28531L  01;MAGNA ELECTRONICS EUROPE GMBH CO KG;28531L  02;MAGNA ELECTRONICS EUROPE GMBH CO KG;CJ;01/10/2013 02:00;;100.00%;E;127399;;RENNES;Validé exécution;M0F;C003082
98033020ZD;JM5;A;CONTACTEUR CIELO;01059A  02;KOSTAL ELECTRICA S.A.;01059A  02;KOSTAL ELECTRICA S.A.;CJ;16/01/2012 01:00;;100.00%;E;127400;;RENNES;Validé exécution;M1H;C002829
98033022ZD;JM5;A;CONTACTEUR T.O;01059A  02;KOSTAL ELECTRICA S.A.;01059A  02;KOSTAL ELECTRICA S.A.;CJ;16/01/2012 01:00;;100.00%;E;127401;;RENNES;Validé exécution;M1H;C002829
9803307480;JM5;A;COL ENTREE AIR;A000CW  01;TRISTONE FLOWTECH FRANCE SAS;A000CW  01;TRISTONE FLOWTECH FRANCE SAS;CJ;03/11/2014 01:00;;100.00%;E;127402;;RENNES;Validé exécution;MSP;J421191
9803335980;JM5;A;TUYAUTERIE CATAL;83431K  01;FAURECIA SYSTEMES D ECHAPPEMENT;83431K  08;FAURECIA SYSTEMES D ECHAPPEMENT;CJ;10/02/2014 01:00;;100.00%;E;127403;;RENNES;Validé exécution;M3V;C002704
9803399880;JM5;A;RACC.ENT.ECHANG.;99941F  01;CONTITECH THERMOPOL ROMANIA SRL;13736E  80;GEFCO FRANCE SAS;CJ;20/01/2012 01:00;;100.00%;P;127404;;RENNES;Validé préparation;M0F;C003082
9803400180;JM5;A;RACC.SORT.ECHANG;99941F  01;CONTITECH THERMOPOL ROMANIA SRL;13736E  80;GEFCO FRANCE SAS;CJ;30/01/2012 01:00;;100.00%;P;127405;;RENNES;Validé préparation;M0F;C003082
9803442580;JM5;A;SPT FSC MOTEUR;17189H  01;SAVREUX CLAUSSE DECOUPAGE;17189H  01;SAVREUX CLAUSSE DECOUPAGE;CJ;03/11/2014 01:00;;100.00%;E;127406;;RENNES;Validé exécution;M3V;C002704
9803580580;JM5;A;COURROIE COM ACE;95967L  01;GATES POLSKA SP;21505Z  02;GATES POWER TRANSMISSION SPAIN SA;CJ;03/11/2014 01:00;;100.00%;E;127452;;RENNES;Validé exécution;M1T;A174284
98035876ZE;JM5;A;CLOISON COFFRE;70540Y  01;MECAPLAST DIFFUSION;28638C  03;MECAPLAST FRANCE;CJ;02/04/2013 02:00;;100.00%;E;127459;;RENNES;Validé exécution;M1K;A174284
9803750980;JM5;A;ALT CL18 DV-DW;37187V  01;VALEO EQUIPEMENTS ELECTRIQUES MOTEU;22395S  03;SAS IMMO OUEST TRANSPORT ET LOGISTI;CJ;17/04/2012 02:00;;100.00%;E;127460;;RENNES;Validé exécution;M5K;J421191
9803755280;JM5;A;SUPPORT BATTERIE;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;06/01/2012 01:00;;100.00%;E;127461;;RENNES;Validé exécution;MSC;A170852
9803757280;JM5;A;COURROIE COM ACE;95967L  01;GATES POLSKA SP;21505Z  02;GATES POWER TRANSMISSION SPAIN SA;CJ;07/04/2015 02:00;;100.00%;E;127462;;RENNES;Validé exécution;M1T;A174284
9803757480;JM5;A;GALET TENDEUR;21503X  01;GATES GMBH;13736E  17;GEFCO FRANCE SAS;CJ;07/04/2015 02:00;;100.00%;E;127463;;RENNES;Validé exécution;M0F;C003082
9803757580;JM5;A;GALET TENDEUR;21503X  01;GATES GMBH;13736E  17;GEFCO FRANCE SAS;CJ;07/04/2015 02:00;;100.00%;E;127464;;RENNES;Validé exécution;M0F;C003082
9803774180;JM7;A;BERCEAU AV ENS;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;10/03/2012 01:00;;100.00%;E;127465;;RENNES;Validé exécution;M4A;A170852
9803774280;JM7;A;BERCEAU AV ENS;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;10/03/2012 01:00;;100.00%;E;127466;;RENNES;Validé exécution;M4A;A170852
98037953XT;JM5;A;SUPT CAMERA;14632D  01;STEEP;14632D  01;STEEP;CJ;30/04/2012 02:00;;100.00%;E;127467;;RENNES;Validé exécution;MW3;J421191
9803795480;JM5;A;BRIDE FIX CAMERA;14632D  01;STEEP;14632D  01;STEEP;CJ;30/04/2012 02:00;;100.00%;E;127468;;RENNES;Validé exécution;MW3;J421191
98037955XT;JM5;A;OBT CAMERA RECUL;14632D  01;STEEP;14632D  01;STEEP;CJ;30/04/2012 02:00;;100.00%;E;127469;;RENNES;Validé exécution;MW3;J421191
98038106VD;JM5;A;EMBLEME MARQUE;50210A  01;DOURDIN SA;50210A  01;DOURDIN SA;CJ;30/04/2012 02:00;;100.00%;E;127470;;RENNES;Validé exécution;M5B;C175543
98038108VD;JM5;A;EMBLEME MARQUE;50210A  01;DOURDIN SA;50210A  01;DOURDIN SA;CJ;30/04/2012 02:00;;100.00%;E;127471;;RENNES;Validé exécution;M5B;C175543
98038112VD;JM5;A;MONOGRAMME TYPE;50210A  01;DOURDIN SA;50210A  01;DOURDIN SA;CJ;30/04/2012 02:00;;100.00%;E;127472;;RENNES;Validé exécution;M5B;C175543
98038115VD;JM5;A;MONOGRAMME TYPE;50210A  01;DOURDIN SA;50210A  01;DOURDIN SA;CJ;30/04/2012 02:00;;100.00%;E;127473;;RENNES;Validé exécution;M5B;C175543
98038118VD;JM5;A;MONOGRAMME MARQU;50210A  01;DOURDIN SA;50210A  01;DOURDIN SA;CJ;30/04/2012 02:00;;100.00%;E;127474;;RENNES;Validé exécution;M5B;C175543
98038123VD;JM5;A;MONOGRAMME MARQU;50210A  01;DOURDIN SA;50210A  01;DOURDIN SA;CJ;30/04/2012 02:00;;100.00%;E;127475;;RENNES;Validé exécution;M5B;C175543
98038140VD;JM5;A;COQUILLE CDE VIT;61739G  01;ZF FRIEDRICHSHAFEN AG;61739G  09;ZF FRIEDRICHSHAFEN AG;CJ;03/04/2012 02:00;;100.00%;E;127476;;RENNES;Validé exécution;M0F;C003082
98038191ZE;JM5;A;POMMEAU CDE VIT;61739G  01;ZF FRIEDRICHSHAFEN AG;61739G  09;ZF FRIEDRICHSHAFEN AG;CJ;03/04/2012 02:00;;100.00%;E;127477;;RENNES;Validé exécution;M0F;C003082
9803821080;JM5;A;CALE TRAVERSE;53021F  01;INDUSTRIELLE DESMARQUOY;53021F  06;INDUSTRIELLE DESMARQUOY;CJ;27/01/2012 01:00;;100.00%;E;127478;;RENNES;Validé exécution;M5D;C003082
9803821780;JM5;A;PEDALIER DW10FD;97990K  01;SOFEDIT;97990K  05;SOFEDIT;CJ;27/05/2013 02:00;;100.00%;E;127479;;RENNES;Validé exécution;M1H;C002829
9803844280;JM5;A;MOYEN RETENUE;94359N  01;AUTOLIV ELECTRONIC SAS;94359N  03;AUTOLIV ELECTRONIC SAS;CJ;21/01/2013 01:00;;100.00%;E;127480;;RENNES;Validé exécution;M1R;A174284
9803844380;JM5;A;MOYEN RETENUE;94359N  01;AUTOLIV ELECTRONIC SAS;94359N  03;AUTOLIV ELECTRONIC SAS;CJ;21/01/2013 01:00;;100.00%;E;127481;;RENNES;Validé exécution;M1R;A174284
9804007180;JM5;A;COMM DEMARR MOT;01059A  02;KOSTAL ELECTRICA S.A.;01059A  02;KOSTAL ELECTRICA S.A.;CJ;29/06/2015 02:00;;100.00%;E;127483;;RENNES;Validé exécution;M1H;C002829
98040115VD;JM5;A;MONOGR EXCLUSIVE;29052C  01;NINGBO ZHONGJUN AUTO PARTS CO.,LTD;13736E  80;GEFCO FRANCE SAS;CJ;29/05/2012 02:00;;100.00%;P;127484;;RENNES;Validé préparation;M3V;C002704
98040116VD;JM5;A;MONOGR EXCLUSIVE;29052C  01;NINGBO ZHONGJUN AUTO PARTS CO.,LTD;13736E  80;GEFCO FRANCE SAS;CJ;29/05/2012 02:00;;100.00%;P;127485;;RENNES;Validé préparation;M3V;C002704
98040322ZE;JM5;A;INSONO P. CHAR.;48837H  S0;FAURECIA INTERIEUR INDUSTRIE;48837H  03;FAURECIA INTERIEUR INDUSTRIE;CJ;02/04/2013 02:00;;100.00%;E;127486;;RENNES;Validé exécution;M2V;C175617
9804086180;JM5;A;AGR SUPP 2T 6 13;50558D  02;A. RAYMOND FRANCE;50558D  07;A. RAYMOND FRANCE;CJ;15/04/2013 02:00;;100.00%;E;127488;;RENNES;Validé exécution;MSC;A170852
9804086380;JM5;A;AGRAFE SUPP 2T 6;50558D  02;A. RAYMOND FRANCE;50558D  07;A. RAYMOND FRANCE;CJ;08/04/2013 02:00;;100.00%;E;127489;;RENNES;Validé exécution;MSC;A170852
9804088180;JM5;A;ECRAN THERM.AV.;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;19/04/2012 02:00;;100.00%;E;127490;;RENNES;Validé exécution;MSC;A170852
9804089980;JM5;A;ECRAN THERMIQUE;39224J  01;FEDERAL MOGUL SYSTEMS PROTECTION;39224J  01;FEDERAL MOGUL SYSTEMS PROTECTION;CJ;12/09/2012 02:00;;100.00%;E;127491;;RENNES;Validé exécution;M5B;C175543
9804112980;JM5;A;FSC PORTE AR;81143Y  01;YAZAKI EUROPE LIMITED - PARIS;13736E  43;GEFCO FRANCE SAS;CJ;03/09/2012 02:00;;100.00%;E;127492;;RENNES;Validé exécution;M1K;A174284
9804113080;JM5;A;FSC PORTE AR;81143Y  01;YAZAKI EUROPE LIMITED - PARIS;13736E  43;GEFCO FRANCE SAS;CJ;03/09/2012 02:00;;100.00%;E;127493;;RENNES;Validé exécution;M1K;A174284
9804121180;JM5;A;SUPPORT ALTERNAT;29079G  01;EUROCAST REYRIEUX;29079G  02;EUROCAST REYRIEUX;CJ;03/11/2014 01:00;;100.00%;E;127494;;RENNES;Validé exécution;M0F;C003082
9804177580;JM5;A;RACCORD AIR INTM;A000CW  01;TRISTONE FLOWTECH FRANCE SAS;A000CW  01;TRISTONE FLOWTECH FRANCE SAS;CJ;03/11/2014 01:00;;100.00%;E;127500;;RENNES;Validé exécution;MSC;A170852
9804333880;JM5;A;SUPPORT ALTERNAT;29079G  01;EUROCAST REYRIEUX;29079G  02;EUROCAST REYRIEUX;CJ;07/04/2015 02:00;;100.00%;E;127501;;RENNES;Validé exécution;M0G;C003082
98043969ZE;JM5;A;COMMANDE FSM;A0002X  01;EDSCHA SANTANDER SA;A0002X  02;EDSCHA SANTANDER SA;CJ;08/03/2012 01:00;;100.00%;E;127502;;RENNES;Validé exécution;M1H;C002829
9804414080;JM5;A;PATTE FIX TY EAU;14681G  01;VOESTALPINE STAMPTEC FRANCE;14681G  01;VOESTALPINE STAMPTEC FRANCE;CJ;08/04/2013 02:00;;100.00%;E;127503;;RENNES;Validé exécution;M3K;C175543
9804414180;JM5;A;TY SORTIE RADIAT;97044G  01;TRISTONE FLOWTECH SPAIN SA;45686H  08;GEFCO ESPANA SA;CJ;08/04/2013 02:00;;100.00%;E;127504;;RENNES;Validé exécution;M1Q;C002829
9804514980;JM5;A;COL ENTREE AIR A;70540Y  01;MECAPLAST DIFFUSION;28638C  06;MECAPLAST FRANCE;CJ;27/05/2013 02:00;;100.00%;E;127505;;RENNES;Validé exécution;M1K;A174284
9804586180;JM5;A;TY EAU ENT AEROT;97044G  01;TRISTONE FLOWTECH SPAIN SA;45686H  08;GEFCO ESPANA SA;CJ;03/11/2014 01:00;;100.00%;E;127506;;RENNES;Validé exécution;M1Q;C002829
9804592180;JM5;A;TY EAU SORT AERO;97044G  01;TRISTONE FLOWTECH SPAIN SA;45686H  08;GEFCO ESPANA SA;CJ;03/11/2014 01:00;;100.00%;E;127507;;RENNES;Validé exécution;M1Q;C002829
9804665880;JM5;A;MOTEUR EP6FDT;26846E  DF;FRANCAISE DE MECANIQUE;26846E  05;FRANCAISE DE MECANIQUE;CJ;07/04/2014 02:00;;100.00%;E;127508;;RENNES;Validé exécution;M07;C002829
9804666080;JM5;A;MOT EP6FDT BVA;26846E  DF;FRANCAISE DE MECANIQUE;26846E  05;FRANCAISE DE MECANIQUE;CJ;10/02/2014 01:00;;100.00%;E;127509;;RENNES;Validé exécution;M07;C002829
9804668980;JM5;A;TY EAU ENTR RADI;97044G  01;TRISTONE FLOWTECH SPAIN SA;45686H  08;GEFCO ESPANA SA;CJ;03/11/2014 01:00;;100.00%;E;127510;;RENNES;Validé exécution;M1Q;C002829
9804686880;JM5;A;TY EAU SORT RAD;97044G  01;TRISTONE FLOWTECH SPAIN SA;45686H  08;GEFCO ESPANA SA;CJ;07/04/2015 02:00;;100.00%;E;127519;;RENNES;Validé exécution;MSP;J421191
9804717880;JM7;A;PSP X7 304*28RPE;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;21/03/2012 01:00;;100.00%;E;127528;;RENNES;Validé exécution;M4A;A170852
9804718180;JM7;A;PSP X7 304*28RPI;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;21/03/2012 01:00;;100.00%;E;127529;;RENNES;Validé exécution;M4A;A170852
9804718480;JM7;A;PSP-PMPW2 283*26;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;21/03/2012 01:00;;100.00%;E;127530;;RENNES;Validé exécution;M4A;A170852
9804723880;JM5;A;CMM EP6CDT.;23054H  01;ROBERT BOSCH GMBH;55044E  01;NORMATRANS;CJ;21/01/2013 01:00;;100.00%;E;127531;;RENNES;Validé exécution;M5A;J421191
9804740580;JM5;A;TUBE CHAUD-AEROT;98204T  01;CSF POLAND Sp. Z.o.o;13736E  43;GEFCO FRANCE SAS;CJ;03/11/2014 01:00;;100.00%;P;127533;;RENNES;Validé préparation;MSP;J421191
9804774480;JM5;A;AGR SUPP 1T 9;52033G  01;HELLERMANNTYTON;52033G  05;HELLERMANNTYTON;CJ;10/02/2014 01:00;;100.00%;E;127534;;RENNES;Validé exécution;M5D;C003082
9804776480;JM5;A;CONN POSTI ETANC;87635E  01;TE CONNECTIVITY SOLUTIONS GMBH;28925P  01;TYCO ELECTRONICS;CJ;05/04/2013 02:00;;100.00%;E;127535;;RENNES;Validé exécution;M1Q;C002829
9804802680;JM5;A;CAPOT DMTR;94500S  01;DELPHI FRANCE SAS;94500S  10;DELPHI FRANCE SAS;CJ;10/02/2014 01:00;;100.00%;E;127537;;RENNES;Validé exécution;M1K;A174284
9804816380;JM5;A;ENS BA VTH;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;30/03/2012 02:00;01/02/2016 00:00;100.00%;E;127538;;RENNES;Validé exécution;MSC;A170852
9804849480;JM5;J;CABLE MASSE DMTC;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;03/12/2012 01:00;;100.00%;E;127540;;RENNES;Validé exécution;M2S;C175617
9804886480;JM5;A;TUBE PPE DA;82279H  01;AEROQUIP IBERICA, S.L.;82279H  01;AEROQUIP IBERICA, S.L.;CJ;21/01/2013 01:00;;100.00%;E;127541;;RENNES;Validé exécution;MSB;A170852
9804904380;JM5;A;SUPPORT COMPRESS;29080H  01;EUROCAST THONON;29080H  01;EUROCAST THONON;CJ;29/06/2015 02:00;;100.00%;E;127542;;RENNES;Validé exécution;M0G;C003082
9804936480;JM5;A;TUYAUTERIE CATAL;94845S  01;EBERSPACHER SYSTEMES D'ECHAPPEMENT;94845S  01;EBERSPACHER SYSTEMES D'ECHAPPEMENT;CJ;27/05/2013 02:00;04/04/2016 00:00;100.00%;E;127543;;RENNES;Validé exécution;M5F;C002704
9804943980;JM5;A;CABLE - BATTERIE;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;11/02/2014 01:00;;100.00%;E;127544;;RENNES;Validé exécution;MSC;A170852
9804955180;JM5;A;ECHANGEUR AIR;43335C  03;MAHLE Behr Spain SA;43335C  03;MAHLE Behr Spain SA;CJ;03/11/2014 01:00;;100.00%;E;127545;;RENNES;Validé exécution;M0G;C003082
9805086380;JM7;A;TRANSMISSION AVG;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;16/09/2013 02:00;;100.00%;E;127546;;RENNES;Validé exécution;M4A;A170852
9805086480;JM7;A;TRANSMISSION AVD;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;16/09/2013 02:00;;100.00%;E;127547;;RENNES;Validé exécution;M4A;A170852
9805089880;JM5;A;CONTACTEUR STOP;49921L  01;METHODE ELECTRONICS MALTA LTD;13736E  17;GEFCO FRANCE SAS;CJ;17/12/2013 01:00;;100.00%;E;127548;;RENNES;Validé exécution;M3K;C175543
9805110280;JM5;A;ECRAN THERMIQ.;37525M  01;ELRINGKLINGER AG;37525M  04;ELRINGKLINGER AG;CJ;10/02/2014 01:00;;100.00%;E;127551;;RENNES;Validé exécution;M3K;C175543
9805130480;JM5;A;TUYAU CATA;22662G  01;FAURECIA AUTOMOTIVE CZECH REPUBLIC;96014M  03;GEFCO CESKA REPUBLIKA SRO;CJ;03/11/2014 01:00;07/12/2015 00:00;100.00%;P;127552;;RENNES;Validé préparation;MW3;J421191
9805143580;JM5;A;ECRAN THERMIQUE;37525M  01;ELRINGKLINGER AG;37525M  04;ELRINGKLINGER AG;CJ;10/02/2014 01:00;;100.00%;E;127553;;RENNES;Validé exécution;M3K;C175543
9805168280;JM5;A;ETIQUETTE SCR;83980G  01;ADHEX TECHNOLOGIES;83980G  01;ADHEX TECHNOLOGIES;CJ;04/02/2013 01:00;;100.00%;E;127554;;RENNES;Validé exécution;M3V;C002704
9805244980;JM5;A;TENDEUR DYNAMIQU;21503X  01;GATES GMBH;13736E  17;GEFCO FRANCE SAS;CJ;03/06/2013 02:00;;100.00%;E;127555;;RENNES;Validé exécution;M0F;C003082
98052466XT;JM5;A;CACH RETRO D INT;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;22/05/2012 02:00;;100.00%;E;127556;;RENNES;Validé exécution;MSC;A170852
98052467XT;JM5;A;CACH RETRO D INT;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;22/05/2012 02:00;;100.00%;E;127557;;RENNES;Validé exécution;MSC;A170852
98053036ZD;JM5;A;BLOC COMMUT;98748J  01;MARQUARDT FRANCE;99483H  01;MARQUARDT GMBH;CJ;21/01/2013 01:00;;100.00%;E;127562;;RENNES;Validé exécution;MW3;J421191
98053040ZD;JM5;A;BLOC COMMUT;98748J  01;MARQUARDT FRANCE;99483H  01;MARQUARDT GMBH;CJ;21/01/2013 01:00;;100.00%;E;127566;;RENNES;Validé exécution;MW3;J421191
98053041ZD;JM5;A;BLOC COMMUT;98748J  01;MARQUARDT FRANCE;99483H  01;MARQUARDT GMBH;CJ;21/01/2013 01:00;;100.00%;E;127567;;RENNES;Validé exécution;MW3;J421191
98053042ZD;JM5;A;BLOC COMMUT;98748J  01;MARQUARDT FRANCE;99483H  01;MARQUARDT GMBH;CJ;21/01/2013 01:00;;100.00%;E;127568;;RENNES;Validé exécution;MW3;J421191
9805353880;JM5;A;AMORTISSEUR AV;29077E  01;KYB ADVANCED MANUFACTURING SYSTEM;29077E  02;KYB ADVANCED MANUFACTURING SYSTEM;CJ;01/09/2014 02:00;;100.00%;E;127569;;RENNES;Validé exécution;M3K;C175543
98053768ZD;JM5;A;RADIO MISTRAL;74913B  01;CONTINENTAL AUTOMOTIVE CZECH REPUBL;74913B  02;CONTINENTAL AUTOMOTIVE CZECH REPUBL;CJ;17/12/2013 01:00;02/11/2015 00:00;100.00%;E;127570;;RENNES;Validé exécution;M1T;A174284
98053769CL;JM5;A;RADIO MATINAL AN;74913B  01;CONTINENTAL AUTOMOTIVE CZECH REPUBL;74913B  02;CONTINENTAL AUTOMOTIVE CZECH REPUBL;CJ;17/12/2013 01:00;02/11/2015 00:00;100.00%;E;127571;;RENNES;Validé exécution;M1T;A174284
98053769ZD;JM5;A;RADIO MISTRAL;74913B  01;CONTINENTAL AUTOMOTIVE CZECH REPUBL;74913B  02;CONTINENTAL AUTOMOTIVE CZECH REPUBL;CJ;17/12/2013 01:00;02/11/2015 00:00;100.00%;E;127572;;RENNES;Validé exécution;M1T;A174284
9805401080;JM5;A;RPDF;21936T  01;NOBEL PLASTIQUES;21936T  02;NOBEL PLASTIQUES;CJ;03/11/2014 01:00;;100.00%;E;127573;;RENNES;Validé exécution;M5J;C003082
9805420480;JM5;A;TUYAU ALIM EMETT;18393S  01;SCHAEFFLER FRANCE;18393S  13;SCHAEFFLER FRANCE;CJ;15/10/2012 02:00;;100.00%;E;127574;;RENNES;Validé exécution;MSB;A170852
9805420680;JM5;A;TUYAU ALIM EMETT;18393S  01;SCHAEFFLER FRANCE;18393S  13;SCHAEFFLER FRANCE;CJ;15/10/2012 02:00;;100.00%;E;127575;;RENNES;Validé exécution;MSB;A170852
9805463680;JM5;A;COURROIE COMMAND;95967L  01;GATES POLSKA SP;21505Z  02;GATES POWER TRANSMISSION SPAIN SA;CJ;03/06/2013 02:00;;100.00%;E;127576;;RENNES;Validé exécution;M1T;A174284
